CRM Proposal ID,Usage ID,Catalog Item ID,Item name,Category,Section,Bundle Status,Usage sort order,Cost,Price,Optional,Quantity,Notes,Set Up Cost,Usage parent ID,Internal Notes,Margin,Indented Item Name,Import Status
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,DFDBC99D-B49F-4AED-B5D8-08E60F5F607C,ABE2D5C0-B991-446D-B8DD-23C43A396805,ICrealtime NVR-6064K -Up to 64 IP cameras,CCTV,Equipment,Not Bundle Item,0,3125,4375,0,1,64 Channel 2U 4K NVR. Up to 12MP IP Camera Support. 256Mbps Camera Throughput. ,0,,Get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===ICrealtime NVR-6064K -Up to 64 IP cameras,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,881106E6-5668-4D5D-9109-DA73389BAA7E,6A498422-F856-4D68-AEF8-9A0B39873A60,ICrealtime NVR7516K - Up to 16 IP cameras,CCTV,Equipment,Not Bundle Item,1,1750,2450,0,1,16 CH IP 2U RACKMOUNT NVR - 8HDD - IP RESOLUTION,0,,Get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===ICrealtime NVR7516K - Up to 16 IP cameras,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,C53870D0-389F-4EE7-B63E-DCB9AAF9859A,9A5CAA62-2BA4-4312-AE39-A9D8862CD60F,ICrealtime HDVR-MX0404 - 4 cameras HD over Coax,CCTV,Equipment,Not Bundle Item,2,474,663.6,0,3,1 for each of the 3 machine rooms,0,,get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===ICrealtime HDVR-MX0404 - 4 cameras HD over Coax,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,ADFC0114-3BC7-4B23-BC4C-46F22316727F,6979F29E-D69F-4C85-8A1A-2E16977C2E6A,8TB Surveillance Internal Hard Drive,CCTV,Equipment,Not Bundle Item,3,299,373.75,0,14,24x7 recording for 90 days on all cameras. ,0,,"Get with Ferdi - 8 x 8 TB hard-drives for the 64 channel NVR, 3 x 8 TB hard-drive for the 16 channel NVR. 1 x 8 TB hard-drive for each of the 3 - 4 channel AVRs. All Set to 15fps ",,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===8TB Surveillance Internal Hard Drive,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,8AB57149-B37E-4EB8-AB2D-D220C2B22D91,C1EE3EE8-5FE8-410F-828B-CE5DAB0C9C4D,ICrealtime 4MP Indoor / Outdoor Mid Size Vandal Dome Varifocal 2.7-13.5mm Motorized Lens (104 - 28 AOV) 98 Ft Smart IR POE,CCTV,Equipment,Not Bundle Item,4,199,278.6,0,19,Bullet or Dome. ,0,,B or D 4732Z - Get with Ferdi on final design. ,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===ICrealtime 4MP Indoor / Outdoor Mid Size Vandal Dome Varifocal 2.7-13.5mm Motorized Lens (104 - 28 AOV) 98 Ft Smart IR POE,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,D6F3879A-C23A-4B6B-973D-11D5E39AB66E,554803C2-B179-4AF2-9AC6-10F4AB93D9ED,"ICRealtime ICIP-D4005-2.8-I 4 Megapixel Network IR Indoor/Outdoor Dome Camera, 2.8mm Lens",CCTV,Equipment,Not Bundle Item,5,137.5,192.5,0,59,,0,,Get with Ferdi,,"=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===ICRealtime ICIP-D4005-2.8-I 4 Megapixel Network IR Indoor/Outdoor Dome Camera, 2.8mm Lens",updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,82A95C6F-4DE0-4E9B-9CE7-F0083BE6B887,7A4AC52F-3073-472D-99CA-BAB92C2F6939,5MP Dome coax cameras - For Elevators,Equipment,Equipment,Not Bundle Item,6,122.5,171.5,0,8,,0,,Get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===5MP Dome coax cameras - For Elevators,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,2A4D8D78-A0B6-440D-A2A4-45765DF15C3F,92FFE325-1BC0-4F2D-98A3-D87A8A325DA4,4 CH DC Power Supply for Coax Cameras,Equipment,Equipment,Not Bundle Item,7,150,210,0,3,,0,,Get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===4 CH DC Power Supply for Coax Cameras,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,EE214564-2BB1-4A50-B4B1-BB9A4BE1DAB5,C9D84BF1-7665-412A-8375-27E2B7ED98D2,Camera Junction Box,CCTV,Equipment,Not Bundle Item,8,30,42,0,35,,0,,Get with Ferdi ,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Camera Junction Box,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,81930078-BCD6-48D4-BD79-639736DD0D2D,1BDF42E6-0BD3-4245-94DF-047DC19A64E9,4u Rack with a Rack mount tray ,Equipment,Equipment,Not Bundle Item,9,225,315,0,3,1 for each Service elevator AVR,0,,Get with Ferdi,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===4u Rack with a Rack mount tray ,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,09663F34-340C-4084-AC9E-D585220B435D,E00C0E5B-1DBB-43B0-85EA-2DDFAE39ACC1,"Tripp Lite Smart Pro Digital 1200 VA, 700 Watts, 8 Outlets, Line Interactive UPS w/ LCD display (2U)",UPS & Power Strips,Equipment,Not Bundle Item,10,195.99,274.39,0,3,1 for each Service elevator AVR,0,,http://www.newegg.com/Product/Product.aspx?item=N82E16842111035,,"=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Tripp Lite Smart Pro Digital 1200 VA, 700 Watts, 8 Outlets, Line Interactive UPS w/ LCD display (2U)",updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,A99B3BCE-1311-4ED7-9DBB-CFB93129223A,D2347B34-9F00-4CED-9344-D132B698EA38,Ruckus ICX 7150 48-port PoE+ Switch with 4x1Gig SFP ports,RUCKUS Switches,Equipment,Not Bundle Item,11,1120,1568,0,1,MDF for POE to Cameras,0,,,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Ruckus ICX 7150 48-port PoE+ Switch with 4x1Gig SFP ports,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,ED83255D-3E88-4042-9629-EE86AF38CF37,F5BBD6BC-A1A9-4D14-81A0-C87EB99F698D,Ruckus ICX 7150 24-port PoE+ Switch with 4x1Gig SFP ports,RUCKUS Switches,Equipment,Not Bundle Item,12,512,716.8,0,2,MDF and IDF for POE to Cameras,0,,"Please provide distribution the “brocode” BRO0167 to receive this discount ICX 7150 Switch, 24x 10/100/1000 PoE+ ports, 2x 1G RJ45 uplink-ports, 4x 1G SFP uplink ports upgradable to up to 4x 10G SFP+ with license, 370W PoE budget, basic L3 (static routing and RIP)",,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Ruckus ICX 7150 24-port PoE+ Switch with 4x1Gig SFP ports,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,DA5AD9D7-618A-4F22-8D4A-14FCB1CCB921,5D8E1803-C6E3-4709-A5B1-17F661ECA73E,Wirepath Cat 6 5ft Ethernet Patch Cable,Ethernet Patch Cables,Equipment,Not Bundle Item,13,2.35,3.29,0,85,,0,,PURPLE - Check to see what discount we can get from Snap AV before ordering,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Wirepath Cat 6 5ft Ethernet Patch Cable,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,796E33D6-D651-44B4-80D3-6EC3CBFF3980,A523E8F7-6203-4AA6-AD5E-B97F355A196B,Wirepath Cat 6 1ft Ethernet Patch Cable,Ethernet Patch Cables,Equipment,Not Bundle Item,14,1.48,2.07,0,85,,0,,#NAME?,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Wirepath Cat 6 1ft Ethernet Patch Cable,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,FF7CC9B7-EEC4-4EE9-B32A-14391E0548AA,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,15,700,980,0,1,,0,,Need for hardware to mount all cameras,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Misc. Equipment,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,2A1F4841-4F33-45A9-9F22-1BDFDF98CCF0,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,16,4993,10975,0,1,,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 03F1C1DD-B2B1-42BA-86B1-92B9EF912141 ===Labor & Travel Package,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,97885B24-9B7C-44A4-A7D9-962F36B74B6C,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,0,40,97,0,100,,0,2A1F4841-4F33-45A9-9F22-1BDFDF98CCF0,1 guy about 2.5 weeks or 2 guys 2.25 weeks,,    Wifi Labor,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,EAFA7C33-D5C7-4640-9910-6EF8C8AF6969,3A11F6BD-526B-4CF4-A5E9-3ED322CF196E,Car Rental Costs,Travel,Installation,Child of bundle,1,48.6,60,0,5,,0,2A1F4841-4F33-45A9-9F22-1BDFDF98CCF0,,,    Car Rental Costs,updated
03F1C1DD-B2B1-42BA-86B1-92B9EF912141,5A74D4C0-A7BB-4B0B-B8EF-2F9481D17E8A,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,2,50,65,0,15,,0,2A1F4841-4F33-45A9-9F22-1BDFDF98CCF0,,,    Food Costs,updated
05556445-4DAF-4510-81C1-D5F1F218E199,B9E9558B-44DB-4325-8F27-0D973B12B5EF,163D30BE-6311-4B5C-A601-453E936942E7,Fusion MD-Series (S) 1000,FUSION,Equipment,Not Bundle Item,0,5500,7700,0,1,new Fusion will provide a total of 1600 SULs and redundancy with Cluster controller,0,,Sell this for a property with 601-700 rooms. (Requires 5 hrs remote config) - 800W,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Fusion MD-Series (S) 1000,updated
05556445-4DAF-4510-81C1-D5F1F218E199,6C37F0EE-979B-401F-BFDF-11244D2C37B9,D05CB4F5-22D6-4555-8FE9-EA8799F84854,Fusion Cluster Controller C1000,FUSION,Equipment,Not Bundle Item,1,4350,6090,0,1,Includes one year of Software Support,500,,Requires 5 hrs onsite config,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Fusion Cluster Controller C1000,updated
05556445-4DAF-4510-81C1-D5F1F218E199,82287339-67CB-4EB8-8485-6B2438ADD156,94BF166E-167C-4B64-9F34-D7C4D6143206,Ruckus R510 802.11AC Smart Wi-Fi Dual-Band WAP,RUCKUS Access Points,Equipment,Not Bundle Item,2,303.75,-399,0,3,credit for indoor exchange,0,,,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Ruckus R510 802.11AC Smart Wi-Fi Dual-Band WAP,updated
05556445-4DAF-4510-81C1-D5F1F218E199,A0140B13-7914-461B-BB23-8CB2ABD09A13,08137368-7B98-4340-B760-97679A85D84D,Ruckus T300 802.11ac Omni Outdoor Dual-Band WAP,RUCKUS Access Points,Equipment,Not Bundle Item,3,582.75,799,0,3,(1 year warranty),0,,Does not include PoE injector,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Ruckus T300 802.11ac Omni Outdoor Dual-Band WAP,updated
05556445-4DAF-4510-81C1-D5F1F218E199,93F9398A-0CC1-4AC0-A191-107EBAB64417,48F9B85E-B99A-4281-820D-94DC80EEE666,Cat6 Solid Copper 500' Cable,Cable,Equipment,Not Bundle Item,4,60,90,0,1,,0,,Blue,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Cat6 Solid Copper 500' Cable,updated
05556445-4DAF-4510-81C1-D5F1F218E199,C91D7EC8-2986-47BA-8C34-3F333D815679,EBC871C7-8DE7-4C5C-8639-B53E902E2267,Cat5e Outdoor Direct Burial Gell Filled Copper 500' Cable ,Cable,Equipment,Not Bundle Item,5,85,127.5,0,1,,0,,,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Cat5e Outdoor Direct Burial Gell Filled Copper 500' Cable ,updated
05556445-4DAF-4510-81C1-D5F1F218E199,271BE6E6-1558-4758-AB7E-C1452C4DC7AF,09529D56-B750-4729-98D9-9EB814FCF6D0,Labor Package,Installation,Installation,Bundle,6,601.3,1370,0,1,includes cabling ,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 05556445-4DAF-4510-81C1-D5F1F218E199 ===Labor Package,updated
05556445-4DAF-4510-81C1-D5F1F218E199,E4C93AFC-2111-4FF8-8338-A2533CEA82EA,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,0,40,100,0,6,,0,271BE6E6-1558-4758-AB7E-C1452C4DC7AF,,,    Wifi Labor,updated
05556445-4DAF-4510-81C1-D5F1F218E199,F4CB69EC-35AF-4B96-8021-7CDCECA3F2A1,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,1,52.65,65,0,2,,0,271BE6E6-1558-4758-AB7E-C1452C4DC7AF,,,    Food Costs,updated
05556445-4DAF-4510-81C1-D5F1F218E199,930A82B3-F8BD-4E0A-ABEC-CD7D40431DC0,A7D99EA5-0DC5-4F9E-90D2-46C82E46D9A2,Cabling Labor,Installation,Installation,Child of bundle,2,32,80,0,8,,0,271BE6E6-1558-4758-AB7E-C1452C4DC7AF,,,    Cabling Labor,updated
0849135B-3237-4381-8347-50DA76C27480,68B1791E-5F66-43AA-8ED1-3DF85E457C4E,BA89879F-186E-44D9-A15D-52BEED0DA517,Fusion Annual Software Support Renewal (RS) LG-Series,Annual Support Misc.,Support (Annual),Not Bundle Item,0,1250,2625,0,1,Expires: 12/6/19 S/N: 12101600087,0,,Expires: 12/6/19 S/N: 12101600087,,=== PROPOSAL: 0849135B-3237-4381-8347-50DA76C27480 ===Fusion Annual Software Support Renewal (RS) LG-Series,updated
093146A3-AD35-425F-B8CC-BA279D357AF1,6FBA65A8-BEB8-4076-8EF5-ACBF1839304D,6B760295-A5F7-4BDC-A21A-8685B175B696,LG Series (RS) FUSION Hardware Only - Up to 1500 SUL,FUSION,Equipment,Not Bundle Item,0,2550,4000,0,1,,100,,Requires 8 hours of configuration,,=== PROPOSAL: 093146A3-AD35-425F-B8CC-BA279D357AF1 ===LG Series (RS) FUSION Hardware Only - Up to 1500 SUL,updated
093146A3-AD35-425F-B8CC-BA279D357AF1,0A18ACF1-E172-4AC1-BE99-17B6087446CE,A7CDD47F-E9A0-485C-8FCA-9040FACDE6D7,rXg License Transfer Fee,FUSION Misc.,Equipment,Not Bundle Item,1,250,395,0,1,,0,,,,=== PROPOSAL: 093146A3-AD35-425F-B8CC-BA279D357AF1 ===rXg License Transfer Fee,updated
093146A3-AD35-425F-B8CC-BA279D357AF1,0136C4DC-BE95-4096-9FB9-F2149AE3FF9D,93145F35-A851-447E-9633-128DF6222488,Onsite FUSION Custom Installation,Installation,Installation,Not Bundle Item,2,125,500,0,1,,0,,,,=== PROPOSAL: 093146A3-AD35-425F-B8CC-BA279D357AF1 ===Onsite FUSION Custom Installation,updated
0B873234-AA6D-41B5-BEEC-F83823D022E1,00B65440-CBF4-4DF1-8AAB-E5DBA2E00B44,153774D2-4BD4-4D01-95A9-2123C5CC4D4F,Fusion Annual Software Support Renewal (A) SM-Series,Fusion Annual Support,Equipment,Not Bundle Item,0,375,750,0,1,Expires: 12/1/15,0,,S/N: ,,=== PROPOSAL: 0B873234-AA6D-41B5-BEEC-F83823D022E1 ===Fusion Annual Software Support Renewal (A) SM-Series,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,7405884D-3225-4FBF-A412-5241E7371529,92F1C43F-F539-4873-91D7-220BBA328A80,4K HDMI FIBER EXTENDER with SFPS,Equipment,Equipment,Not Bundle Item,0,550,770,0,3,,0,,https://www.digikey.com/en/products/detail/tower-products/CMX-HDMI-SFP/14122872,,=== PROPOSAL: 0D411C7B-8D0A-48D2-9A48-326771F4A87E ===4K HDMI FIBER EXTENDER with SFPS,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,10392C77-138B-405E-99AE-BBDC4CA866D0,A72C1FDA-1B23-42D2-AD21-108C408EED89,Fiber Patch Cable SM - LC to LC (3 meter),Fiber Patch Cables,Equipment,Not Bundle Item,1,15.4,21.56,0,6,,0,,,,=== PROPOSAL: 0D411C7B-8D0A-48D2-9A48-326771F4A87E ===Fiber Patch Cable SM - LC to LC (3 meter),updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,A92F8153-BEA0-41DB-B658-6A42A0B27183,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,2,150,250,0,1,,0,,,,=== PROPOSAL: 0D411C7B-8D0A-48D2-9A48-326771F4A87E ===Misc. Equipment,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,3,1652.5,2440,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 0D411C7B-8D0A-48D2-9A48-326771F4A87E ===Labor & Travel Package,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,F13F26EC-07B5-4750-AEE5-DBCD51C1C088,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,0,40,100,0,8,,0,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,1 tech 1 day ,,    Wifi Labor,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,35D0CD3F-48BC-4E04-83B7-F8DF6DB78E4C,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,1,650,750,0,1,,0,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,,,    Airfare Costs,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,35B833E3-72F1-403E-8290-EED0D5E87FA5,3A11F6BD-526B-4CF4-A5E9-3ED322CF196E,Car Rental Costs,Travel,Installation,Child of bundle,2,48.6,60,0,2,,0,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,,,    Car Rental Costs,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,9171CA4E-7A21-4334-94A6-1D7F68279FB5,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,3,52.65,65,0,2,,0,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,,,    Food Costs,updated
0D411C7B-8D0A-48D2-9A48-326771F4A87E,A818DDFE-D67F-42BF-AD35-F10B321C3BC7,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,4,30,40,0,16,,0,2D30D9DE-02AB-44B4-A78D-38BAC9A91F63,,,    Travel Time per Hour,updated
0DE55552-9C70-4229-8BCD-C43BC8AE73F7,85F78D7E-A8CB-42F2-BFBF-B753F31C8968,A3A73478-77E5-490E-9D29-742C7A45E48A,Professional Services,Installation,Installation,Not Bundle Item,0,45,150,0,2,circuit cutover/upgrade,0,,"2 hours at 150 per hour, circuit cutover/upgrade",,=== PROPOSAL: 0DE55552-9C70-4229-8BCD-C43BC8AE73F7 ===Professional Services,updated
0F9B158D-26EB-4487-8266-576A08CB73AB,B0E24387-A73D-4592-BA00-1D7EFCDBFB3E,0514271A-ED5A-4499-B594-5B30DEBD748C,HP Aruba ProCurve Switch 2530-24G-PoE,HPE Aruba,Equipment,Not Bundle Item,0,685,999,0,1,,0,,,,=== PROPOSAL: 0F9B158D-26EB-4487-8266-576A08CB73AB ===HP Aruba ProCurve Switch 2530-24G-PoE,updated
0F9B158D-26EB-4487-8266-576A08CB73AB,2787120D-F83C-4FAA-90B3-730435290212,F28DCE44-3957-4AF4-B285-46919409A1C8,Remote Installation/Support Labor,Installation,Installation,Not Bundle Item,1,75,200,0,1,preship remote configuration of switch,0,,2 hours of remote config,,=== PROPOSAL: 0F9B158D-26EB-4487-8266-576A08CB73AB ===Remote Installation/Support Labor,updated
102B5238-F360-44A3-9B1E-10279147D047,E4DB54C0-AA2D-48C9-B558-FF5C3590949B,BA89879F-186E-44D9-A15D-52BEED0DA517,Fusion Annual Software Support Renewal (RS) LG-Series,Annual Support Misc.,Support (Annual),Not Bundle Item,0,1250,2625,0,1,Expired: 12/6/17 SN: 12101600087,0,,Expired: 12/6/17 SN: 12101600087,,=== PROPOSAL: 102B5238-F360-44A3-9B1E-10279147D047 ===Fusion Annual Software Support Renewal (RS) LG-Series,updated
111802BD-8BE0-4D85-B4E9-CC5BC34A5F5D,D090C20F-0B59-43A0-A97D-A56F1801E6BC,EAA3FD1A-BFD4-4876-A72E-3A02A81B0E8B,BTV RC11 Remotes + Batteries,BTV,Equipment,Not Bundle Item,0,14.51,16.2,0,20,90 day warranty,0,,"a.	Full BeyondTV solution with Castingb.	*as mentioned we have an issue with Samsung tuning pro-idiom channels, so would need to know if they are using pro-idiom encryption or not.Updated Cost and Price 2-25-22KR301 Remote control with BTV Logo and BTV-RC11. Includes 2 AAA batteries includes shipping from MFG",,=== PROPOSAL: 111802BD-8BE0-4D85-B4E9-CC5BC34A5F5D ===BTV RC11 Remotes + Batteries,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,29CC856E-1AA0-45B5-ACF0-DB5211B77103,ED0400FD-836E-4FA6-912A-53D1AFC9A2C4,Ruckus R500 Series 802.11AC Smart Wi-Fi Dual-Band WAP,RUCKUS Access Points,Equipment,Not Bundle Item,0,290.25,406,0,86,(Limited Lifetime Warranty included),0,,Power adapter not included. Not compatible with ZD 1000 series. ,39.88,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Ruckus R500 Series 802.11AC Smart Wi-Fi Dual-Band WAP,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,76D4C978-2932-4836-A241-9BCA87D3BB39,3AF99DFD-A143-459A-8D5D-89F33F835FB3,Ruckus ZoneDirector 3000 - 50 WAP License Upgrade with HSP Support,"RUCKUS Software, Licenses & Services 6",Equipment,Not Bundle Item,1,1750,2450,0,1,(Includes 1 year of Annual Support),0,,,40,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Ruckus ZoneDirector 3000 - 50 WAP License Upgrade with HSP Support,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,8156BECA-2DD2-47BA-8BB4-AEA6B06D4E74,479D7F3F-5E3E-4D6D-9326-A924CC23C815,Ruckus ZoneDirector 3000 - 25 WAP License Upgrade with HSP Support,"RUCKUS Software, Licenses & Services 6",Equipment,Not Bundle Item,2,1050,1470,0,1,(Includes 1 year of Annual Support),0,,,40,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Ruckus ZoneDirector 3000 - 25 WAP License Upgrade with HSP Support,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,FD4408A1-6893-4FE8-9063-A20BE2B0FA93,CADE123B-5DA5-4592-868E-B7273E458C4D,xx - HP Aruba ProCurve Switch 2530-48G-PoE,HPE Aruba 3,Equipment,Not Bundle Item,3,1295,1748,0,2,,0,,,34.98,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===xx - HP Aruba ProCurve Switch 2530-48G-PoE,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,6C52B5FF-D58E-4B48-9A8E-C07E3CD7B232,48C936C1-EA08-4148-A5C9-9A322B050941,"Wedge Rack 19"" (4U)*",Rack Management,Equipment,Not Bundle Item,4,78,109.2,0,2,,0,,,40,"=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Wedge Rack 19"" (4U)*",updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,C2DBAB7B-67AA-4716-9664-42EECAC499F6,D0B1EDE5-3479-4ECE-AF6E-BAAC84B47063,"Cat5E Patch Panel, 48 Port 2U Black ",PATCH PANELS,Equipment,Not Bundle Item,5,82,114.8,0,2,,0,,,40,"=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Cat5E Patch Panel, 48 Port 2U Black ",updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,D8D95F6F-96AE-4D43-B143-F75CB08B2BED,BE6E0105-5F68-43C1-898E-D85D4DFBE31C,Cat5e Solid Copper 1000' Cable (blue),Cable,Equipment,Not Bundle Item,6,72,100.8,0,22,,0,,,40,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Cat5e Solid Copper 1000' Cable (blue),updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,1C5BB270-50FB-403D-9761-CA323D56D7B1,5FD4D854-0AEB-4F67-A246-D2070591120F,Patch Cable 1' Cat5E RJ45,Ethernet Patch Cables,Equipment,Not Bundle Item,7,1.02,1.43,0,90,yellow,0,,yellow,40,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Patch Cable 1' Cat5E RJ45,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,DA292C8B-C71B-4D44-8BDC-4F7C13775029,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,8,300,420,0,1,misc hardware ,0,,,40,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Misc. Equipment,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,9CBBB739-73A8-473E-B6BF-3CDF0129D687,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,9,9420.02,19810,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,110.2968,=== PROPOSAL: 132436AC-FB81-40F3-8FDA-BE0F38BBB612 ===Labor & Travel Package,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,18F2ED7F-05BB-4276-95D6-E76F8E3CA3AE,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,0,65,70,0,28,,0,9CBBB739-73A8-473E-B6BF-3CDF0129D687,NYC Food ,7.69,    Food Costs,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,0457B703-8606-46BE-A704-67C8150885C2,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,1,0.01,550,0,2,,0,9CBBB739-73A8-473E-B6BF-3CDF0129D687,,5499900,    Airfare Costs,updated
132436AC-FB81-40F3-8FDA-BE0F38BBB612,EEC8EE6E-F83A-43A4-A24C-C34DDEBE2FE6,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,2,40,90,0,50,,0,9CBBB739-73A8-473E-B6BF-3CDF0129D687,,125,    Wifi Labor,updated
